artist.hotttnesss,artist_mbtags_count,bars_confidence,bars_start,beats_confidence,beats_start,duration,end_of_fade_in,familiarity,key,key_confidence,latitude,longitude,loudness,mode,mode_confidence,start_of_fade_out,tatums_confidence,tatums_start,tempo,terms,terms_freq,time_signature,time_signature_confidence,year
0.638588012,1.0,0.822,1.01983,0.822,1.01983,289.09669,2.659,0.811890081,11.0,0.217,37.15735675013362,-63.93335786851952,-4.62,0,0.463,281.49,0.149,0.77375,125.159,jam band,0.922995779,1.0,0.353,1993
0.583732613,1.0,0.487,0.65816,0.838,0.65816,229.85098,0.16,0.899709853,5.0,0.64,37.15735675013362,-63.93335786851952,-7.256,0,0.588,223.591,0.0,0.33928,96.224,vocal jazz,0.905919844,4.0,0.858,2007
0.372232889,1.0,0.099,0.89519,0.0,0.1889,202.55302,2.583,0.524265131,9.0,0.452,37.15735675013362,-63.93335786851952,-14.807,1,0.422,197.48,0.241,0.1889,105.364,ccm,1.0,7.0,0.979,0
0.366502174,0.0,0.041,2.52033,0.641,0.56549,720.53506,0.2,0.268210005,0.0,0.533,37.15735675013362,-63.93335786851952,-12.044,1,0.46,710.171,0.474,0.2405,60.641,patriotic,1.0,5.0,0.652,0
0.605191153,2.0,0.133,3.13037,0.805,0.27628,160.96608,0.0,0.775086058,10.0,0.042,37.15735675013362,-63.93335786851952,-8.317,1,0.367,157.907,1.0,0.27628,84.141,hip hop,1.0,5.0,0.045,2005
0.448653471,1.0,0.075,1.629,0.381,0.31611,256.62649,0.0,0.641197515,1.0,0.332,37.15735675013362,-63.93335786851952,-9.071,1,0.162,246.77,0.396,0.17009,137.765,blue-eyed soul,0.934193031,5.0,0.842,2000
0.384018129,1.0,0.639,0.51039,0.639,0.51039,225.20118,0.0,0.565971267,11.0,0.512,43.64856,-79.38533,-7.284,0,0.684,214.332,0.43,0.28602,138.966,blues-rock,1.0,1.0,0.0,0
0.791143002,3.0,0.016,0.91545,1.0,0.31596,189.28281,0.0,0.887386081,4.0,0.446,34.05349,-118.24532,-4.034,0,0.425,185.556,1.0,0.31596,100.073,rap metal,0.905192264,4.0,0.438,2007
0.378478309,0.0,0.159,1.06871,0.977,0.56812,266.81424,0.0,0.526690732,1.0,0.929,37.15735675013362,-63.93335786851952,-8.333,0,0.861,266.814,0.453,0.3974,121.713,freakbeat,1.0,4.0,0.418,1979
0.0,0.0,0.78,0.68348,0.822,0.1871,287.34649,0.0,0.0,0.0,0.32,37.15735675013362,-63.93335786851952,-7.715,1,0.32,287.346,0.0,0.1871,120.693,soukous,1.0,4.0,0.985,0
0.529453453,1.0,0.041,1.37493,0.586,0.33834,208.32608,0.0,0.696030301,8.0,0.33,37.15735675013362,-63.93335786851952,-8.078,0,0.495,198.978,1.0,0.33834,115.692,gangster rap,1.0,4.0,1.0,1988
0.561830538,2.0,0.144,0.65702,0.857,0.08676,35.65669,0.189,0.69480252,7.0,0.0,54.89814,-1.53179,-18.161,0,0.0,32.316,0.0,0.08676,82.568,glam rock,1.0,3.0,1.0,2002
0.261822386,0.0,0.099,1.0553,0.604,0.07938,144.19546,0.0,0.290826477,10.0,0.073,37.15735675013362,-63.93335786851952,-11.092,1,0.213,135.68,0.604,0.07938,140.741,chanson,1.0,5.0,0.769,0
0.226516083,0.0,0.043,0.42781,0.0,0.09595,175.04608,0.206,0.331226241,2.0,0.856,43.87165,-72.45165,-11.411,1,0.674,165.692,0.488,0.09595,180.381,blues,1.0,4.0,0.0,0
0.418216518,0.0,0.02,1.75924,1.0,0.49945,157.85751,0.177,0.640807102,7.0,0.881,40.7038,-73.83168,-7.597,1,0.725,147.76,0.692,0.19546,93.413,doo-wop,0.922774628,4.0,1.0,1964
0.356347936,0.0,0.105,0.63849,0.463,0.26577,399.93424,0.247,0.616968969,1.0,0.07,37.15735675013362,-63.93335786851952,-9.752,0,0.354,395.337,1.0,0.0177,161.272,hip house,1.0,5.0,0.94,0
0.397414663,0.0,1.0,0.16748,1.0,0.16748,207.82975,0.136,0.606267927,0.0,0.399,37.15735675013362,-63.93335786851952,-6.399,1,0.419,202.664,0.813,0.16748,216.023,vallenato,0.998863935,1.0,0.0,2008
0.356950956,0.0,0.023,1.12728,1.0,0.20889,273.10975,0.177,0.482733228,2.0,0.282,37.15735675013362,-63.93335786851952,-4.258,1,0.481,256.923,0.949,0.20889,131.955,alternative rock,1.0,4.0,0.685,0
0.296944034,0.0,0.013,0.86253,1.0,0.38147,140.56444,0.33,0.400460359,0.0,0.504,37.15735675013362,-63.93335786851952,-17.419,1,0.314,136.69,1.0,0.38147,125.073,easy listening,0.996427036,4.0,0.262,0
0.461558452,2.0,0.09,0.86795,0.988,0.24819,273.84118,0.189,0.630928608,10.0,0.627,51.50632,-0.12714,-8.015,1,0.411,250.683,1.0,0.09461,96.859,new romantic,0.832842044,4.0,0.993,1983
0.341073301,1.0,0.141,0.68737,0.76,0.15393,278.38649,0.38,0.497942106,9.0,0.498,34.56039,-90.91387,-9.763,1,0.401,269.735,0.571,0.15393,117.981,delta blues,0.971628432,3.0,1.0,1998
0.324334205,0.0,0.142,2.23088,0.767,0.10514,202.78812,0.299,0.479620747,0.0,0.402,-10.68641,-37.42475,-14.36,1,0.528,195.663,0.347,0.10514,143.311,brazilian jazz,1.0,7.0,0.35,0
0.359542313,0.0,0.089,1.20159,0.0,0.40435,152.73751,0.136,0.536546302,5.0,0.611,31.03896,-93.97961,-15.912,1,0.53,145.096,0.0,0.40435,144.265,honky tonk,1.0,4.0,0.876,0
0.347249717,1.0,1.0,0.12053,1.0,0.12053,34.32444,0.075,0.496224085,1.0,0.61,37.15735675013362,-63.93335786851952,-13.546,0,0.487,34.324,0.682,0.12053,121.834,experimental rock,0.946302519,1.0,0.306,1983
0.410950258,1.0,0.541,1.29878,0.0,0.67308,201.27302,2.403,0.634490513,10.0,0.0,37.15735675013362,-63.93335786851952,-16.822,1,0.0,195.843,0.418,0.35093,104.068,country gospel,1.0,4.0,0.0,1967
0.35590563,1.0,0.557,0.30387,0.557,0.30387,215.92771,0.125,0.689494765,10.0,0.682,37.15735675013362,-63.93335786851952,-5.771,0,0.682,211.632,0.564,0.14614,126.693,pop rap,0.93325637,1.0,1.0,2007
0.0,0.0,0.96,1.20229,0.54,0.37941,238.05342,0.38,0.426539984,4.0,0.208,37.77916,-122.42005,-21.519,1,0.53,225.93,0.131,0.37941,70.229,deep house,1.0,4.0,0.359,0
0.080166939,0.0,0.041,0.71261,1.0,0.03765,256.07791,0.0,0.351182454,5.0,0.664,37.15735675013362,-63.93335786851952,-8.527,1,0.613,239.119,1.0,0.03765,90.006,hip hop,1.0,4.0,0.932,0
0.313019136,1.0,0.646,3.77678,0.653,2.88819,123.76771,4.011,0.456304669,10.0,0.407,37.15735675013362,-63.93335786851952,-32.586,0,0.452,118.567,0.069,2.66219,134.56,soundtrack,1.0,3.0,0.267,0
0.422846033,0.0,0.021,1.87919,0.45,0.64919,208.50893,0.0,0.596210958,5.0,0.823,37.15735675013362,-63.93335786851952,-6.047,1,0.733,200.348,0.383,0.1832,97.015,progressive house,1.0,4.0,0.383,0
0.529915122,0.0,0.012,1.40259,0.787,0.44023,214.12526,0.132,0.75347562,0.0,0.706,37.15735675013362,-63.93335786851952,-3.321,1,0.517,209.131,0.957,0.19973,125.022,country,1.0,4.0,0.347,0
0.313019136,1.0,0.402,6.09697,0.0,4.62003,73.50812,5.675,0.456304669,10.0,0.001,37.15735675013362,-63.93335786851952,-24.112,1,0.0,73.508,0.014,4.62003,161.665,soundtrack,1.0,7.0,0.686,0
0.418989675,0.0,0.175,0.08926,0.175,0.08926,159.79057,0.363,0.590473194,9.0,0.542,32.51461,-93.74727,-23.907,1,0.369,156.044,0.175,0.08926,141.772,honky tonk,1.0,1.0,0.814,1986
0.283562596,0.0,0.248,0.62254,0.918,0.62254,97.69751,0.395,0.382308283,10.0,0.545,37.20897,-93.29156,-16.102,1,0.65,90.523,0.0,0.62254,106.317,country gospel,1.0,4.0,0.869,0
0.358844043,0.0,0.092,0.77818,0.448,0.28125,263.18322,0.0,0.46492901,11.0,0.169,37.15735675013362,-63.93335786851952,-13.328,0,0.278,256.401,0.343,0.28125,122.072,los angeles,0.841099323,4.0,0.372,1994
0.520049688,1.0,0.091,0.44949,0.615,0.44949,241.65832,0.0,0.744007915,1.0,0.655,37.15735675013362,-63.93335786851952,-9.838,0,0.62,228.264,1.0,0.24775,150.256,pop,1.0,4.0,0.0,2009
0.268456648,0.0,0.001,1.52942,0.517,0.36226,266.57914,0.0,0.404877012,9.0,0.55,37.15735675013362,-63.93335786851952,-19.468,1,0.307,260.278,0.461,0.36226,104.521,rock,1.0,4.0,0.458,0
0.317125719,0.0,0.159,1.06265,0.448,0.39253,324.51873,0.0,0.449278965,9.0,0.006,37.15735675013362,-63.93335786851952,-18.208,1,0.39,311.943,0.181,0.17517,91.405,chill-out,0.866401679,3.0,0.102,2004
0.580013183,2.0,0.273,0.54067,0.439,0.54067,117.78567,0.797,0.567313224,4.0,0.605,37.15735675013362,-63.93335786851952,-15.808,1,0.518,110.695,0.163,0.54067,119.772,dance pop,1.0,5.0,0.0,0
0.512229189,1.0,0.05,0.25509,0.697,0.25509,159.89506,0.0,0.816998189,9.0,0.053,33.86404,-118.39535,-5.111,1,0.217,155.788,0.452,0.25509,200.877,melodic hardcore,0.967877217,4.0,0.0,2005
0.576902281,1.0,0.025,0.06773,1.0,0.06773,296.30649,0.287,0.827409365,2.0,0.588,37.15735675013362,-63.93335786851952,-6.98,1,0.617,287.631,0.855,0.06773,103.863,bluegrass,1.0,4.0,0.896,1998
0.425450614,0.0,0.02,0.96092,0.916,0.34483,200.61995,0.311,0.674839436,1.0,0.0,37.15735675013362,-63.93335786851952,-8.42,0,0.0,187.844,0.094,0.34483,95.599,hip hop,1.0,4.0,1.0,0
0.35085673,0.0,0.126,3.95162,0.751,0.3736,191.11138,0.061,0.529680673,3.0,0.288,41.51776,-72.75753,-12.054,1,0.291,184.616,0.578,0.1017,109.614,funk rock,1.0,7.0,0.807,0
0.750426551,0.0,0.003,1.35793,1.0,0.34238,209.34485,0.089,0.929030287,7.0,0.034,54.31407,-2.23001,-3.313,1,0.503,206.698,0.937,0.08253,120.01,art rock,0.912302688,4.0,1.0,0
0.346357522,1.0,0.686,1.00631,0.686,1.00631,142.65424,0.467,0.446256667,3.0,0.452,50.91552,0.48883,-20.139,1,0.631,135.784,0.625,0.60568,95.611,orchestra,0.976514122,1.0,0.76,0
0.366713432,0.0,0.007,1.09816,0.384,0.60989,162.84689,0.0,0.544979448,0.0,0.537,37.15735675013362,-63.93335786851952,-9.785,1,0.533,162.847,0.16,0.60989,121.988,brazilian pop music,1.0,4.0,0.954,1997
0.515325301,1.0,0.219,0.72835,0.474,0.0846,24.73751,0.0,0.858270678,7.0,0.062,40.8079,-73.9454,-28.603,1,0.404,24.738,0.474,0.0846,215.0,hip hop,0.999845667,3.0,1.0,2004
0.718891456,1.0,0.438,1.92442,0.372,0.625,253.83138,0.212,0.839297678,7.0,0.549,37.15735675013362,-63.93335786851952,-6.083,1,0.628,245.232,0.839,0.30841,93.044,rock,1.0,4.0,0.619,2005
0.379980017,0.0,0.118,0.82392,0.531,0.33398,239.12444,0.218,0.587827036,4.0,1.0,37.15735675013362,-63.93335786851952,-10.877,1,0.721,231.648,0.47,0.08715,119.961,grime,0.816189232,4.0,0.908,0
0.382846902,1.0,0.065,0.85481,0.0,0.09874,185.41669,0.0,0.594866646,10.0,0.355,31.1689,-100.07715,-19.308,0,0.263,181.226,0.295,0.09874,162.496,country blues,0.950349624,4.0,0.321,1927
0.387186147,3.0,0.199,0.7034,0.581,0.7034,175.12444,0.398,0.588237862,2.0,0.658,37.97615,23.73641,-11.778,1,0.685,166.29,0.556,0.4819,137.476,chanson,1.0,4.0,0.0,1997
0.370747684,0.0,0.038,3.50864,0.684,0.67102,242.75546,0.223,0.533724477,8.0,0.519,37.15735675013362,-63.93335786851952,-8.588,1,0.553,237.621,0.522,0.10336,84.751,salsa,1.0,7.0,0.561,2000
0.249453649,0.0,0.437,1.49433,0.876,0.6791,194.84689,0.171,0.354496108,8.0,0.116,44.97903,-93.26493,-18.692,1,0.371,185.893,0.623,0.25981,71.27,big band,0.665148922,4.0,1.0,0
0.345866665,0.0,0.072,1.49965,0.152,0.20944,233.63873,3.117,0.4697796,7.0,0.53,37.15735675013362,-63.93335786851952,-7.532,1,0.556,220.288,0.253,0.20944,92.499,alternative dance,0.980672616,5.0,0.921,0
0.426851853,0.0,0.51,0.62768,0.51,0.62768,216.31955,0.264,0.575844757,9.0,0.771,26.30116,-98.1607,-8.88,1,0.66,206.669,1.0,0.31277,100.252,tejano,1.0,1.0,0.0,1999
0.362238747,0.0,0.143,0.36067,0.587,0.36067,317.962,0.122,0.622684167,7.0,0.382,37.15735675013362,-63.93335786851952,-10.558,1,0.59,309.267,0.698,0.1646,153.942,frevo,0.897990699,4.0,0.0,0
0.503151606,1.0,0.002,0.29406,0.0,0.29406,246.62159,0.0,0.670615396,1.0,0.0,37.15735675013362,-63.93335786851952,-14.071,0,0.204,226.337,0.0,0.29406,143.497,folk rock,0.989622403,4.0,0.591,1979
0.378398547,0.0,0.576,0.46167,0.576,0.46167,538.27873,0.357,0.470466866,1.0,0.669,37.15735675013362,-63.93335786851952,-12.169,0,0.511,526.356,0.738,0.17029,70.875,hard bop,1.0,1.0,0.0,2006
0.291264812,0.0,0.269,1.00089,0.477,1.00089,333.92281,0.775,0.391741394,6.0,0.594,37.15735675013362,-63.93335786851952,-17.677,0,0.556,327.726,0.146,0.81203,158.715,opera,1.0,3.0,0.406,0
0.0,0.0,0.052,5.4879,0.948,4.20697,162.14159,4.342,0.049036792,1.0,0.706,37.15735675013362,-63.93335786851952,-9.812,1,0.359,159.161,0.423,4.04736,93.657,finish,1.0,4.0,0.463,1994
0.393369406,0.0,0.591,0.27735,0.834,0.27735,164.0224,0.197,0.648692286,4.0,0.0,37.15735675013362,-63.93335786851952,-12.836,1,0.0,159.527,0.927,0.27735,80.012,deep house,0.968747323,4.0,0.931,2007
0.593808365,1.0,0.07,0.98116,0.539,0.50744,259.70893,0.0,0.889613555,1.0,0.52,37.15735675013362,-63.93335786851952,-7.482,0,0.553,252.819,0.675,0.26939,124.734,gangster rap,0.949489324,4.0,0.786,2005
0.498563611,1.0,0.806,0.71331,0.871,0.71331,303.96036,0.0,0.731590593,2.0,0.647,37.15735675013362,-63.93335786851952,-6.289,0,0.637,296.426,0.732,0.23077,93.975,pop rock,0.999085472,4.0,0.609,1991
0.427795699,0.0,0.315,0.8853,0.56,0.8853,197.98159,0.438,0.569245396,4.0,0.302,34.05349,-118.24532,-14.258,1,0.494,191.988,0.523,0.53268,84.951,modern rock,0.960406384,4.0,0.805,0
0.601436483,6.0,0.21,2.93883,0.28,0.44831,312.86812,3.361,0.638614023,1.0,0.315,37.15735675013362,-63.93335786851952,-6.361,1,0.565,308.785,0.355,0.24051,96.732,hardcore techno,0.999816813,5.0,1.0,0
0.410541103,2.0,0.461,0.11385,0.886,0.11385,161.48853,0.363,0.658731278,8.0,0.965,36.16778,-86.77836,-13.797,1,0.824,154.285,0.717,0.11385,79.181,honky tonk,1.0,3.0,1.0,1965
0.403000799,1.0,0.035,1.14074,0.745,0.31526,170.70975,0.0,0.607260129,8.0,0.324,41.88415,-87.63241,-9.957,1,0.417,163.138,0.411,0.31526,149.394,disco,1.0,4.0,0.0,1974
0.379960767,0.0,1.0,0.49284,1.0,0.49284,160.26077,0.427,0.498834975,2.0,0.557,31.30757,-96.63166,-12.009,1,0.544,151.65,0.9,0.13597,88.301,western swing,1.0,1.0,0.177,0
0.25706292,0.0,0.004,1.38742,0.318,0.32619,114.80771,0.0,0.341513855,1.0,0.801,37.15735675013362,-63.93335786851952,-11.836,1,0.748,111.554,1.0,0.06165,111.104,lullaby,1.0,4.0,0.137,0
0.363386415,1.0,0.015,0.77588,0.027,0.42451,215.40526,0.0,0.564496972,2.0,0.411,37.15735675013362,-63.93335786851952,-5.66,1,0.406,207.975,0.949,0.25411,169.966,industrial metal,1.0,4.0,0.952,1995
0.336419738,0.0,0.568,0.4274,0.568,0.4274,147.722,0.0,0.437599072,8.0,0.237,51.45102,0.05102,-13.21,1,0.492,147.722,0.771,0.14322,133.325,jump blues,0.913584854,1.0,0.817,2003
0.317036752,0.0,0.088,0.90678,0.661,0.29514,148.16608,0.845,0.585610141,2.0,0.297,40.19033,-82.66947,-10.666,1,0.506,135.5,0.531,0.29514,98.442,doo-wop,0.96201982,3.0,1.0,0
0.266269757,0.0,0.154,0.69779,0.55,0.20016,27.6371,0.0,0.370429862,9.0,0.145,37.15735675013362,-63.93335786851952,-14.629,0,0.549,27.637,0.0,0.20016,118.668,stand-up comedy,0.85425528,3.0,0.741,0
0.804830428,2.0,0.028,0.13736,0.0,0.13736,312.2673,0.0,0.871010615,11.0,0.313,37.15735675013362,-63.93335786851952,-3.989,0,0.315,288.502,0.237,0.13736,180.168,hip hop,1.0,4.0,1.0,2000
0.3138666,0.0,0.136,0.18268,0.858,0.18268,276.13995,0.305,0.455371855,6.0,0.552,37.15735675013362,-63.93335786851952,-3.856,1,0.511,269.711,0.492,0.18268,152.988,dance rock,1.0,4.0,0.692,0
0.359185993,1.0,0.227,0.95652,1.0,0.19873,262.97424,0.165,0.601069052,5.0,0.312,54.97938,-1.54508,-8.737,1,0.152,256.935,1.0,0.19873,80.031,blues-rock,0.964911753,4.0,0.0,1988
0.455664786,0.0,0.104,1.55554,0.878,0.41024,195.47383,0.061,0.649687615,0.0,0.745,37.15735675013362,-63.93335786851952,-7.246,1,0.667,187.588,1.0,0.11816,103.776,folk punk,0.895295297,3.0,1.0,2009
0.358500923,0.0,0.133,0.44543,0.771,0.44543,60.55138,0.102,0.548672436,11.0,0.046,37.15735675013362,-63.93335786851952,-9.255,0,0.285,60.551,0.661,0.13362,96.264,pop rap,0.839216463,3.0,0.934,2003
0.34852689,0.0,0.644,1.28883,0.685,0.68676,211.722,0.286,0.516021359,5.0,0.838,37.15735675013362,-63.93335786851952,-16.941,1,0.769,192.731,0.844,0.38596,99.619,ccm,1.0,4.0,0.957,0
0.380679874,0.0,0.107,1.01262,0.793,0.29802,255.26812,0.0,0.501337162,6.0,0.867,38.8235,-75.92381,-16.076,1,0.715,243.02,0.834,0.29802,82.487,christian music,1.0,3.0,0.911,0
0.524063333,1.0,0.013,2.04693,0.547,1.67062,198.89587,5.346,0.672904134,4.0,0.654,37.15735675013362,-63.93335786851952,-8.85,0,0.535,198.896,0.065,1.48294,159.483,hard rock,1.0,4.0,0.0,1991
0.0,0.0,0.012,0.38974,1.0,0.03059,259.83955,0.189,0.36843634,11.0,0.324,30.68639,-88.05324,-6.567,0,0.492,246.346,1.0,0.03059,163.902,lovers rock,1.0,4.0,0.664,0
0.299705214,0.0,0.114,0.87554,1.0,0.11479,215.24853,0.258,0.477724733,1.0,0.33,37.15735675013362,-63.93335786851952,-5.651,1,0.428,206.303,0.751,0.11479,159.96,roots reggae,0.940709357,4.0,0.0,0
0.415353711,0.0,0.195,0.85805,0.849,0.43999,289.01832,0.223,0.4575333,9.0,0.027,37.15735675013362,-63.93335786851952,-10.419,1,0.354,284.979,0.463,0.23206,135.233,oi,1.0,4.0,0.44,0
0.309497547,0.0,0.212,0.17066,0.291,0.17066,287.16363,0.159,0.488428043,4.0,0.201,37.15735675013362,-63.93335786851952,-9.021,0,0.172,281.269,0.291,0.17066,128.685,soundtrack,1.0,4.0,0.436,0
0.317125719,0.0,0.405,0.66916,0.384,0.66916,338.96444,3.413,0.449278965,9.0,0.447,37.15735675013362,-63.93335786851952,-28.406,0,0.497,324.777,0.079,0.43554,85.558,chill-out,0.866401679,4.0,0.379,2004
0.508177085,1.0,0.211,0.1482,0.437,0.1482,349.04771,0.0,0.790695939,0.0,0.28,37.15735675013362,-63.93335786851952,-6.615,1,0.328,344.393,0.141,0.1482,136.967,progressive house,0.999874164,4.0,0.0,2004
0.545865917,0.0,0.006,0.88659,1.0,0.22279,190.35383,0.183,0.748320703,2.0,0.081,31.1689,-100.07715,-5.266,1,0.549,182.996,1.0,0.22279,90.602,tejano,1.0,4.0,0.732,0
0.550991009,2.0,0.139,0.42567,0.0,0.42567,181.21098,1.164,0.853725857,10.0,0.363,37.15735675013362,-63.93335786851952,-5.128,0,0.411,170.916,0.218,0.15916,111.153,horror punk,0.920888891,4.0,0.0,1997
0.523699078,2.0,0.034,2.8035,0.492,2.26258,236.61669,2.792,0.75100762,1.0,0.46,51.50632,-0.12714,-4.21,1,0.467,219.806,0.365,2.26258,111.122,dance rock,0.947914829,4.0,0.801,1986
0.449052575,0.0,0.534,0.54715,0.534,0.54715,248.24118,0.0,0.582238344,9.0,0.036,37.15735675013362,-63.93335786851952,-12.211,1,0.369,248.241,0.662,0.03804,77.09,rock 'n roll,0.944165938,1.0,0.619,1968
0.627467259,0.0,0.069,1.39335,0.932,0.05499,208.79628,0.346,0.872933783,7.0,0.456,30.33138,-81.6558,-7.063,1,0.515,202.524,0.629,0.05499,89.896,rock,1.0,4.0,0.352,2003
0.436044792,0.0,0.661,1.35177,1.0,0.47188,193.17506,0.421,0.580600204,4.0,0.526,51.27156,7.19655,-10.134,0,0.527,181.911,1.0,0.0341,69.167,eurodance,0.978506692,4.0,0.138,0
0.0,0.0,0.361,0.08487,0.0,0.08487,253.43955,0.0,0.433517116,7.0,0.365,37.15735675013362,-63.93335786851952,-7.773,1,0.52,246.712,0.562,0.08487,143.86,choro,1.0,4.0,0.266,0
0.0,0.0,0.192,2.98362,0.769,0.45368,204.61669,0.383,0.03863811,10.0,0.559,37.15735675013362,-63.93335786851952,-15.096,1,0.625,198.676,0.534,0.20837,67.6,hip hop,1.0,4.0,0.75,1996
0.364597881,0.0,0.108,0.4058,0.699,0.04842,241.68444,0.0,0.512961516,5.0,0.795,31.1689,-100.07715,-7.066,1,0.832,233.976,0.68,0.04842,169.981,brill building pop,0.982205552,4.0,0.265,0
0.386243701,0.0,0.0,0.4616,0.0,0.4616,250.22649,0.265,0.548882424,2.0,0.52,37.15735675013362,-63.93335786851952,-21.45,1,0.664,232.112,0.079,0.25856,139.944,space music,0.757859338,1.0,0.0,1984
0.423300013,0.0,0.347,0.6786,0.866,0.07754,357.45914,0.328,0.646401653,8.0,0.616,37.15735675013362,-63.93335786851952,-5.492,1,0.593,355.051,0.517,0.07754,200.036,folk metal,0.91249477,4.0,0.167,2006
0.781412342,1.0,0.046,1.35476,0.773,0.20496,259.05587,0.165,0.860033248,5.0,0.037,37.15735675013362,-63.93335786851952,-4.73,1,0.308,246.399,1.0,0.20496,104.123,gangster rap,0.957491126,4.0,1.0,2003
0.471441876,1.0,0.942,0.14874,0.942,0.14874,270.21016,0.102,0.637995287,8.0,0.043,37.15735675013362,-63.93335786851952,-5.958,0,0.256,264.98,0.236,0.14874,229.864,black metal,1.0,1.0,0.0,2008
0.308144061,0.0,0.017,1.01499,0.841,0.3917,246.17751,0.464,0.565819847,1.0,0.498,37.15735675013362,-63.93335786851952,-8.613,1,0.316,234.522,0.52,0.07847,96.904,rockabilly,1.0,4.0,0.588,0
0.394440294,1.0,0.024,0.9074,0.877,0.32055,217.93914,0.107,0.52114352,4.0,0.794,64.95014,26.06739,-4.384,0,0.576,212.683,0.0,0.02713,92.608,folk metal,1.0,4.0,0.0,2002
0.479308459,1.0,0.7,1.59322,0.176,0.82555,234.84036,3.123,0.717670525,0.0,0.413,37.15735675013362,-63.93335786851952,-5.771,1,0.515,224.258,0.372,0.30347,84.058,glam rock,0.998786077,4.0,0.009,1973
0.582921577,2.0,0.124,0.64466,0.657,0.64466,262.47791,0.0,0.79633706,5.0,0.133,37.15735675013362,-63.93335786851952,-5.499,0,0.201,262.478,0.0,0.37877,111.239,grunge,0.99997762,4.0,0.96,1992
0.386861225,1.0,0.904,1.66905,0.323,0.35963,242.62485,0.0,0.554851898,2.0,0.781,37.15735675013362,-63.93335786851952,-8.765,1,0.764,237.575,0.548,0.35963,99.546,gaita,0.901281454,4.0,0.231,2000
0.0,0.0,0.084,0.52058,0.398,0.02738,218.22649,0.0,0.395603509,7.0,0.343,37.15735675013362,-63.93335786851952,-6.61,1,0.469,199.134,1.0,0.02738,121.9,soul,1.0,4.0,0.618,0
0.45599321,0.0,0.634,1.52865,0.685,0.56247,202.78812,0.248,0.436983412,11.0,0.62,37.15735675013362,-63.93335786851952,-16.161,1,0.373,194.479,0.654,0.31753,61.863,hip hop,1.0,4.0,0.687,0
0.524378988,4.0,0.335,0.32803,0.335,0.32803,299.80689,0.113,0.844039532,10.0,0.326,37.15735675013362,-63.93335786851952,-6.247,0,0.478,295.683,0.3,0.16416,178.804,oi,0.999917452,1.0,0.268,2008
0.536219993,4.0,0.361,1.78775,0.204,0.06877,207.56853,0.062,0.767768809,1.0,1.0,37.15735675013362,-63.93335786851952,-6.336,1,0.604,201.3,0.274,0.06877,138.385,post-grunge,0.998639971,5.0,0.25,0
0.239174796,0.0,0.002,1.24619,1.0,0.29271,396.7473,0.509,0.394805824,2.0,0.16,37.15735675013362,-63.93335786851952,-5.208,1,0.489,388.47,1.0,0.05288,126.012,power electronics,0.929700255,4.0,0.0,0
0.257515404,0.0,0.613,0.68594,0.613,0.68594,298.73587,0.0,0.38090588,0.0,0.134,50.93364,4.22417,-22.235,1,0.282,281.954,0.088,0.23458,65.919,serialism,0.833542953,1.0,0.951,0
0.316315266,0.0,1.0,0.43302,1.0,0.43302,225.09669,0.398,0.504410115,7.0,0.586,45.43811,10.9915,-4.682,0,0.586,220.595,1.0,0.20399,133.857,pop rock,0.935041418,1.0,0.0,0
0.426035662,1.0,0.073,0.16822,0.988,0.16822,233.22077,0.136,0.685221935,11.0,0.362,37.15735675013362,-63.93335786851952,-4.741,0,0.434,212.759,0.621,0.16822,154.998,nu metal,0.96652348,4.0,0.869,2006
0.469425908,2.0,0.085,1.27161,0.388,1.27161,124.9171,2.252,0.70441147,7.0,0.38,40.85715,-73.85678,-10.387,1,0.333,124.917,0.202,0.71212,71.356,brill building pop,1.0,4.0,0.281,0
0.364914035,0.0,0.574,1.09039,0.786,0.25312,262.29506,0.079,0.585514007,9.0,0.087,37.15735675013362,-63.93335786851952,-9.759,1,0.578,249.812,0.747,0.11317,142.372,blues-rock,0.983709336,4.0,0.203,1990
0.315511341,1.0,0.0,0.25904,0.0,0.25904,186.30485,0.0,0.609817354,7.0,0.472,37.15735675013362,-63.93335786851952,-9.866,1,0.487,182.753,0.3,0.25904,192.831,blues,1.0,1.0,0.215,0
0.42677782,0.0,0.06,0.87818,0.698,0.10578,110.57587,0.0,0.670642844,3.0,0.582,34.20034,-119.18044,-7.1,1,0.471,105.471,0.0,0.10578,128.116,hip hop,1.0,3.0,1.0,2009
0.307675417,1.0,0.021,0.25266,1.0,0.25266,143.98649,0.206,0.361362812,1.0,0.255,37.15735675013362,-63.93335786851952,-14.489,0,0.406,138.228,0.781,0.05451,154.072,rockabilly,0.974063058,4.0,0.0,0
0.718891456,1.0,0.125,1.08988,0.72,0.41727,432.97914,2.09,0.839297678,8.0,0.495,37.15735675013362,-63.93335786851952,-7.984,1,0.612,420.705,0.28,0.41727,91.775,rock,1.0,3.0,0.727,1995
0.0,0.0,0.936,0.27765,0.936,0.27765,89.44281,0.461,0.528653456,4.0,0.794,37.15735675013362,-63.93335786851952,-7.238,1,0.627,85.095,0.835,0.05496,140.52,oi,1.0,1.0,0.0,0
0.310544672,1.0,0.038,0.17762,0.0,0.17762,171.65016,2.897,0.421187326,7.0,0.219,37.15735675013362,-63.93335786851952,-19.941,1,0.29,163.271,0.493,0.17762,130.598,cool jazz,0.963882776,7.0,0.756,0
